FECHA_CORTE;ANIO;COD_DPTO;NOM_DPTO;NOM_MUSEO;COD_MES;NOM_MES;COD_TIPO;NOM_TIPO;ADU_BOLESPPAGANTES;EST_BOLESPPAGANTES;NIN_BOLESPPAGANTES;MIL_BOLESPPAGANTES;ADM_BOLESPPAGANTES;ADU_PAGANTES;EST_PAGANTES;NIN_PAGANTES;TOTAL_PAGANTES;ADU_BOLESPNOPAGANTES;EST_BOLESPNOPAGANTES;NIN_BOLESPNOPAGANTES;MIL_BOLESPNOPAGANTES;ADM_BOLESPNOPAGANTES;ADU_NOPAGANTES;EST_NOPAGANTES;NIN_NOPAGANTES;TOTAL_NOPAGANTES;TOTAL;TIPO_cat_cod
20260505;2020;05;Ayacucho;Sitio Arqueológico Intihuatana;06;Junio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;05;Ayacucho;Sitio Arqueológico Intihuatana;07;Julio;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;05;Ayacucho;Sitio Arqueológico Intihuatana;07;Julio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;05;Ayacucho;Sitio Arqueológico Intihuatana;08;Agosto;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;05;Ayacucho;Sitio Arqueológico Intihuatana;08;Agosto;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;05;Ayacucho;Sitio Arqueológico Intihuatana;09;Setiembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;05;Ayacucho;Sitio Arqueológico Intihuatana;09;Setiembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;05;Ayacucho;Sitio Arqueológico Intihuatana;10;Octubre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;05;Ayacucho;Sitio Arqueológico Intihuatana;10;Octubre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;05;Ayacucho;Sitio Arqueológico Intihuatana;11;Noviembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;05;Ayacucho;Sitio Arqueológico Intihuatana;11;Noviembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;05;Ayacucho;Sitio Arqueológico Intihuatana;12;Diciembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;05;Ayacucho;Sitio Arqueológico Intihuatana;12;Diciembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;01;Enero;0;Nacionales;0;0;0;7;493;1906;1215;734;4355;0;0;0;1;30;161;29;33;254;4609;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;01;Enero;1;Extranjeros;0;0;0;0;56;132;77;12;277;0;0;0;0;0;0;0;0;0;277;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;02;Febrero;0;Nacionales;0;0;0;44;796;4749;2428;1321;9338;0;0;0;0;42;165;41;56;304;9642;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;02;Febrero;1;Extranjeros;0;0;0;0;81;219;114;14;428;0;0;0;0;0;0;0;0;0;428;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;03;Marzo;0;Nacionales;0;0;0;8;211;963;390;219;1791;0;0;0;0;43;163;53;29;288;2079;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;03;Marzo;1;Extranjeros;0;0;0;0;43;109;61;3;216;0;0;0;0;0;0;0;0;0;216;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;04;Abril;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;04;Abril;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;05;Mayo;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;05;Mayo;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;06;Junio;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;06;Junio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;07;Julio;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;07;Julio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;08;Agosto;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;08;Agosto;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;09;Setiembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;09;Setiembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;10;Octubre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;10;Octubre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;11;Noviembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;11;Noviembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;12;Diciembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Paisaje Cultural Arqueológico Cumbemayo;12;Diciembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;01;Enero;0;Nacionales;0;0;0;0;125;4218;598;1289;6230;0;0;0;0;46;373;37;155;611;6841;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;01;Enero;1;Extranjeros;0;0;0;0;17;135;74;0;226;0;0;0;0;0;0;0;0;0;226;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;02;Febrero;0;Nacionales;0;0;0;24;376;10477;3661;4422;18960;0;0;0;0;63;405;52;141;661;19621;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;02;Febrero;1;Extranjeros;0;0;0;0;26;131;29;10;196;0;0;0;0;0;0;0;0;0;196;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;03;Marzo;0;Nacionales;0;0;0;21;80;2926;1467;662;5156;0;0;0;0;35;379;41;174;629;5785;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;03;Marzo;1;Extranjeros;0;0;0;0;0;53;2;0;55;0;0;0;0;0;0;0;0;0;55;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;04;Abril;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;04;Abril;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;05;Mayo;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;05;Mayo;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;06;Junio;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;06;Junio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;07;Julio;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;07;Julio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;08;Agosto;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;08;Agosto;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;09;Setiembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;09;Setiembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;10;Octubre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;10;Octubre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;11;Noviembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;11;Noviembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;12;Diciembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Centro Arqueológico Ventanilla de Otuzco;12;Diciembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;01;Enero;0;Nacionales;0;0;0;2;33;198;87;56;376;0;0;0;0;0;23;4;4;31;407;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;01;Enero;1;Extranjeros;0;0;0;0;19;7;0;0;26;0;0;0;0;0;0;0;0;0;26;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;02;Febrero;0;Nacionales;0;0;0;0;9;199;94;75;377;0;0;0;0;2;23;0;5;30;407;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;02;Febrero;1;Extranjeros;0;0;0;0;1;2;0;0;3;0;0;0;0;0;0;0;0;0;3;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;03;Marzo;0;Nacionales;0;0;0;0;3;71;21;10;105;0;0;0;0;0;19;8;2;29;134;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;03;Marzo;1;Extranjeros;0;0;0;0;5;3;0;0;8;0;0;0;0;0;0;0;0;0;8;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;04;Abril;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;04;Abril;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;05;Mayo;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;05;Mayo;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;06;Junio;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;06;Junio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;07;Julio;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;07;Julio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;08;Agosto;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;08;Agosto;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;09;Setiembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;09;Setiembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;10;Octubre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;10;Octubre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;11;Noviembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;11;Noviembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;12;Diciembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;06;Cajamarca;Monumento Arqueologico Kuntur Wasi;12;Diciembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);01;Enero;0;Nacionales;0;0;0;0;0;19;66;0;85;0;0;0;0;0;0;0;0;0;85;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);01;Enero;1;Extranjeros;0;0;0;0;0;1668;47;1;1716;0;0;0;0;0;0;0;0;0;1716;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);02;Febrero;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);02;Febrero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);03;Marzo;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);03;Marzo;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);04;Abril;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);04;Abril;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);05;Mayo;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);05;Mayo;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);06;Junio;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);06;Junio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);07;Julio;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);07;Julio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);08;Agosto;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);08;Agosto;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);09;Setiembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);09;Setiembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);10;Octubre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);10;Octubre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);11;Noviembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);11;Noviembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);12;Diciembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);12;Diciembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);01;Enero;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);01;Enero;1;Extranjeros;0;0;0;0;0;11;0;0;11;0;0;0;0;0;0;0;0;0;11;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);02;Febrero;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);02;Febrero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);03;Marzo;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);03;Marzo;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);04;Abril;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);04;Abril;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);05;Mayo;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);05;Mayo;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);06;Junio;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);06;Junio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);07;Julio;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);07;Julio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);08;Agosto;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);08;Agosto;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2020;08;Cusco;Parque Arqueológico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);09;Setiembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
